loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category
5024780,124780,2024-01-03,Meru,Kiambu,40,Self-Employed,44800,4,208500,Emergency,238200,12,21200,1900,0.516,1.142,9,0,1,43000,28100,42,0.835,0.784,11,1,1.007,Current,0,0.0146,Low
5026224,126224,2024-01-03,Nakuru,Nakuru,21,Business Owner,59700,3,265200,Agriculture,361600,18,24200,2700,0.451,1.363,3,0,0,52700,49500,27,0.942,0.776,4,0,0.997,Late,0,0.0257,Low
5039991,139991,2024-01-03,Meru,Nairobi,44,Salaried,76900,4,256900,School Fees,718100,6,138500,13900,1.982,2.795,9,0,2,73900,70400,43,1.0,0.697,1,0,0.961,Current,0,0.2858,High
5045992,145992,2024-01-03,Thika,Kisumu,28,Farmer,98900,2,525600,Business,773800,24,37400,17100,0.551,1.472,8,0,0,85100,60400,23,0.762,0.612,5,1,0.987,Current,0,0.0792,Low
5014830,114830,2024-01-03,Nakuru,Kakamega,50,Casual,40900,18,2400,Business,57600,24,2700,5300,0.196,24.0,18,0,0,47100,40800,180,0.681,0.736,1,0,0.956,Late,0,0.8521,Very High
5039092,139092,2024-01-03,Meru,Other,35,Salaried,84800,6,394500,Emergency,581600,6,112400,9800,1.441,1.474,8,0,0,82900,57500,59,0.817,0.796,1,0,0.969,Late,0,0.0452,Low
5044882,144882,2024-01-03,Mombasa,Kiambu,31,Salaried,75300,2,355400,Business,817900,24,38600,13200,0.688,2.301,5,0,1,80100,72500,22,0.582,0.537,4,1,0.991,Current,0,0.2093,Moderate
5006360,106360,2024-01-03,Mombasa,Mombasa,23,Business Owner,129300,7,704200,Development,1000000,12,92700,26800,0.924,1.42,8,0,1,110800,84300,76,0.659,0.971,8,0,0.826,Late,0,0.065,Low
5017675,117675,2024-01-03,Thika,Uasin Gishu,38,Self-Employed,43900,4,117000,Business,146500,6,28300,9900,0.87,1.252,6,0,3,45500,38800,43,1.0,0.594,10,0,0.867,Current,0,0.0332,Low
5047017,147017,2024-01-03,Embu,Nakuru,42,Self-Employed,56100,6,160600,Business,286700,12,26800,4700,0.561,1.785,9,0,0,65800,55400,57,0.908,0.897,6,1,0.932,Current,0,0.0145,Low
5023975,123975,2024-01-03,Eldoret,Uasin Gishu,55,Salaried,43700,6,70100,Agriculture,312400,12,27900,6400,0.785,4.456,9,0,3,38300,27200,63,0.621,0.739,3,0,0.911,Late,0,0.1416,Moderate
5023582,123582,2024-01-03,Nairobi CBD,Nairobi,22,Farmer,39500,1,157500,Development,142800,12,14000,7300,0.539,0.907,3,0,0,52500,42200,11,0.914,0.781,4,0,0.871,Current,0,0.0527,Low
5045196,145196,2024-01-03,Nairobi CBD,Meru,44,Self-Employed,59700,5,284600,Asset Finance,516200,24,25900,5500,0.526,1.814,6,0,1,73100,54500,54,1.0,1.0,3,0,0.963,Late,0,0.0212,Low
5028408,128408,2024-01-03,Kisumu,Kakamega,59,Salaried,95700,3,394500,Development,732400,12,64400,19100,0.873,1.857,4,0,1,113900,76000,28,0.993,0.807,4,0,0.976,Late,0,0.0679,Low
5025589,125589,2024-01-03,Eldoret,Uasin Gishu,50,Salaried,54900,6,86800,Business,340300,6,66600,14500,1.477,3.921,9,1,4,58500,47700,48,0.922,0.984,1,0,0.912,Current,0,0.4787,High
5014928,114928,2024-01-03,Embu,Other,39,Self-Employed,67600,2,269500,Agriculture,480400,12,47800,2400,0.743,1.783,3,0,0,73600,52800,17,0.884,0.819,1,0,0.868,Late,0,0.0415,Low
5030440,130440,2024-01-03,Kisumu,Embu,39,Salaried,56300,2,140400,Agriculture,190900,6,33400,17100,0.897,1.36,4,0,0,64400,57300,22,0.942,0.741,19,0,0.921,Current,0,0.0608,Low
5007738,107738,2024-01-03,Kisumu,Nakuru,24,Salaried,84800,1,419100,Agriculture,740200,12,72800,10700,0.985,1.766,2,0,1,89800,72300,9,0.781,0.566,0,0,1.005,Current,0,0.0901,Low
5021747,121747,2024-01-03,Meru,Meru,44,Salaried,59900,3,257300,Development,287400,36,9100,9400,0.309,1.117,3,1,1,72100,49000,24,0.65,0.656,26,0,0.9,Late,0,0.0343,Low
5022552,122552,2024-01-03,Nyeri,Machakos,39,Self-Employed,57000,2,164000,Agriculture,396300,12,37400,17000,0.954,2.416,3,0,0,51900,45600,21,0.785,0.663,2,1,0.867,Late,0,0.0926,Low
5033257,133257,2024-01-03,Thika,Kakamega,54,Farmer,51600,10,40200,Asset Finance,194700,36,6300,17600,0.463,4.843,13,0,1,63700,43600,90,0.853,0.951,0,1,0.909,Current,0,0.0486,Low
5036700,136700,2024-01-03,Westlands,Machakos,34,Salaried,67000,5,286500,Agriculture,284300,6,53700,14800,1.022,0.992,8,0,1,86200,56100,55,1.0,0.827,1,0,0.868,Late,0,0.0298,Low
5022623,122623,2024-01-03,Thika,Nairobi,30,Salaried,32200,2,76500,Business,74600,12,7500,1100,0.267,0.975,1,0,0,42100,35800,17,0.877,0.867,9,2,0.935,Late,0,0.0186,Low
5043075,143075,2024-01-03,Embu,Embu,33,Salaried,47300,2,19400,School Fees,248900,6,50400,16300,1.41,12.83,4,0,2,54500,45900,16,0.747,0.699,56,3,0.334,Defaulted,1,0.8981,Very High
5010262,110262,2024-01-03,Westlands,Meru,44,Business Owner,67500,10,166000,School Fees,298800,3,117800,13200,1.941,1.8,21,1,1,73400,47900,102,0.844,0.695,1,0,1.001,Late,0,0.1549,Moderate
5012687,112687,2024-01-03,Nairobi CBD,Kakamega,44,Business Owner,120900,7,316400,Emergency,742400,12,64800,36400,0.837,2.346,11,0,0,160800,144900,82,0.816,0.999,10,1,0.913,Late,0,0.0443,Low
5000437,100437,2024-01-03,Westlands,Nairobi,37,Salaried,61000,2,46000,Business,251000,6,50400,13400,1.046,5.457,3,0,0,55200,42700,16,0.809,0.709,2,3,0.956,Late,0,0.128,Moderate
5030216,130216,2024-01-03,Westlands,Embu,22,Salaried,58400,10,209100,Development,432000,24,19300,8200,0.471,2.066,20,0,0,68900,59400,106,0.544,0.637,5,1,0.962,Current,0,0.0325,Low
5006525,106525,2024-01-03,Nyeri,Other,33,Salaried,46700,2,120300,Development,162200,24,8000,12500,0.439,1.348,3,0,0,48300,45300,21,1.0,0.811,2,0,0.892,Current,0,0.0434,Low
5024232,124232,2024-01-04,Nakuru,Nairobi,29,Self-Employed,41500,2,123200,Asset Finance,103300,36,3500,8600,0.292,0.838,2,0,2,48000,44000,17,0.804,0.49,6,0,0.88,Current,0,0.0151,Low
5036557,136557,2024-01-04,Eldoret,Kisumu,43,Farmer,35700,5,180800,School Fees,319200,6,64700,8900,2.062,1.765,9,1,0,45100,33500,45,0.768,1.0,4,0,0.889,Current,0,0.2134,Moderate
5008879,108879,2024-01-04,Mombasa,Other,31,Self-Employed,46000,4,117000,Business,185400,6,37400,10300,1.037,1.585,7,0,1,45600,33100,45,1.0,0.621,0,1,0.842,Current,0,0.0795,Low
5022373,122373,2024-01-04,Embu,Nairobi,44,Self-Employed,56900,5,287700,Agriculture,292700,18,19200,12500,0.557,1.017,4,0,0,76300,56500,58,0.657,0.667,10,0,0.875,Late,0,0.0238,Low
5035054,135054,2024-01-04,Mombasa,Nairobi,46,Salaried,58400,4,98100,Emergency,344900,12,33500,5300,0.664,3.516,8,1,0,60800,44800,43,0.875,0.662,6,0,0.897,Late,0,0.103,Moderate
5041604,141604,2024-01-04,Nyeri,Kisumu,46,Farmer,97600,5,222500,Development,291800,24,14700,13300,0.287,1.311,8,0,0,96000,63600,59,0.946,0.757,2,0,0.939,Late,0,0.0238,Low
5011899,111899,2024-01-04,Thika,Other,39,Business Owner,67300,9,306300,School Fees,265900,6,51500,3100,0.811,0.868,14,0,0,64200,49800,75,1.0,0.97,5,0,0.992,Current,0,0.0112,Low
5008870,108870,2024-01-04,Kisumu,Nyeri,28,Self-Employed,46800,1,213400,Emergency,166500,3,65200,11100,1.63,0.78,4,0,0,46700,38100,10,0.75,0.675,3,0,0.917,Late,0,0.0558,Low
5019203,119203,2024-01-04,Meru,Meru,36,Casual,36600,1,128800,Development,224500,36,6900,12400,0.527,1.743,3,1,3,48500,39000,11,0.859,0.602,12,2,0.878,Late,0,0.0971,Low
5022404,122404,2024-01-04,Meru,Kiambu,26,Salaried,50900,3,135500,Asset Finance,212300,60,4000,16100,0.395,1.567,4,0,1,50300,36500,34,0.87,0.75,1,2,0.959,Late,0,0.0296,Low
5021117,121117,2024-01-04,Eldoret,Other,33,Self-Employed,97300,7,277100,Business,232600,6,46400,16200,0.643,0.839,16,1,5,85400,61500,70,0.559,0.552,4,1,0.869,Late,0,0.0251,Low
5047228,147228,2024-01-04,Mombasa,Uasin Gishu,40,Salaried,75900,13,387200,School Fees,248700,3,98400,10500,1.435,0.642,23,1,3,75400,63000,148,0.657,0.587,4,0,0.919,Late,0,0.0126,Low
5004373,104373,2024-01-04,Nyeri,Uasin Gishu,35,Salaried,69300,4,201100,Development,161600,24,7100,4500,0.167,0.804,5,0,1,69800,64500,38,0.676,0.837,8,0,0.9,Late,0,0.0145,Low
5044287,144287,2024-01-04,Nakuru,Nairobi,53,Business Owner,49800,5,253500,School Fees,318800,12,30900,4800,0.717,1.258,8,0,0,58400,57200,56,0.857,0.692,10,0,1.008,Late,0,0.0326,Low
5024228,124228,2024-01-04,Westlands,Nairobi,51,Business Owner,129900,2,333500,Emergency,620400,12,54100,23300,0.596,1.86,3,0,0,157400,119100,23,1.0,0.916,23,1,0.89,Late,0,0.0887,Low
5048779,148779,2024-01-04,Westlands,Embu,53,Salaried,71400,2,46000,Business,175000,6,33300,22000,0.775,3.804,4,1,4,80500,71900,16,0.829,0.965,3,0,1.019,Current,0,0.0894,Low
5037114,137114,2024-01-04,Eldoret,Kisumu,40,Farmer,26200,6,104500,Emergency,132000,12,11900,4700,0.634,1.263,13,0,0,26500,18800,55,0.836,0.675,6,0,0.971,Late,0,0.0309,Low
5010904,110904,2024-01-04,Kisumu,Other,56,Business Owner,68900,3,236800,Emergency,512200,12,51100,8200,0.861,2.163,4,0,1,79400,67700,31,0.903,0.695,1,0,0.939,Current,0,0.1125,Moderate
5018625,118625,2024-01-04,Nairobi CBD,Nairobi,31,Farmer,62200,3,347400,Emergency,318800,3,115800,3600,1.92,0.918,2,0,0,54000,49200,31,1.0,0.973,1,0,0.888,Current,0,0.1288,Moderate
5034001,134001,2024-01-04,Embu,Nairobi,41,Self-Employed,22500,3,87100,Asset Finance,170000,60,3300,900,0.187,1.952,3,0,1,23700,19000,33,0.775,0.928,2,0,0.986,Late,0,0.0345,Low
5038782,138782,2024-01-04,Eldoret,Kisumu,21,Farmer,64000,2,261900,Emergency,621900,6,110200,4700,1.795,2.375,1,0,0,64500,47000,24,0.563,0.779,1,1,0.978,Late,0,0.2525,High
5000672,100672,2024-01-04,Nakuru,Nairobi,34,Farmer,56000,4,27300,Asset Finance,223800,60,4200,14600,0.336,8.198,6,0,2,50900,37000,34,0.434,0.842,28,6,0.471,Defaulted,1,0.2272,Moderate
5043610,143610,2024-01-04,Meru,Kisumu,43,Salaried,68800,10,258800,Emergency,130800,3,46400,7500,0.783,0.505,13,1,1,72000,50200,80,0.949,0.82,1,1,0.898,Current,0,0.0107,Low
5008554,108554,2024-01-04,Meru,Mombasa,28,Self-Employed,49100,7,135000,Development,206800,12,18500,16700,0.717,1.532,13,1,1,47800,40600,59,0.857,1.0,7,1,0.916,Late,0,0.0326,Low
5013929,113929,2024-01-04,Nyeri,Uasin Gishu,41,Casual,37900,6,34500,Business,100400,12,9600,11500,0.557,2.91,1,0,2,38800,37800,53,0.803,0.581,2,2,0.939,Current,0,0.0505,Low
5025357,125357,2024-01-04,Nakuru,Nakuru,35,Salaried,76500,13,88800,Emergency,152900,3,58300,13200,0.935,1.722,11,0,2,95200,88000,135,1.0,0.864,13,0,0.934,Current,0,0.0064,Low
5045106,145106,2024-01-04,Nyeri,Mombasa,33,Self-Employed,81400,5,430600,Development,574800,36,19000,5400,0.3,1.335,6,0,2,95400,70800,50,0.837,0.772,4,0,0.827,Late,0,0.0164,Low
5031897,131897,2024-01-04,Nyeri,Machakos,40,Business Owner,66400,10,355500,Development,374300,36,12500,15300,0.419,1.053,20,1,0,61800,52600,96,0.664,0.907,5,1,0.954,Late,0,0.0072,Low
5006559,106559,2024-01-04,Nairobi CBD,Mombasa,33,Business Owner,88400,6,425400,Agriculture,385100,12,33800,15600,0.559,0.905,9,0,0,75800,73900,53,0.629,0.911,6,4,0.907,Late,0,0.0081,Low
5004724,104724,2024-01-04,Eldoret,Uasin Gishu,26,Self-Employed,52800,5,202000,Emergency,366600,12,36400,13600,0.947,1.815,9,0,0,51800,42400,49,0.807,0.736,1,0,0.954,Current,0,0.0402,Low
5034098,134098,2024-01-04,Kisumu,Meru,21,Casual,42400,2,42700,Asset Finance,159700,60,3100,2500,0.132,3.74,6,0,4,54800,42800,16,0.737,0.695,40,3,0.319,Defaulted,1,0.3445,High
5012720,112720,2024-01-04,Nyeri,Other,36,Salaried,72500,6,59800,Development,164700,36,5000,19100,0.332,2.754,10,0,0,80600,57500,56,0.911,0.961,5,1,0.851,Late,0,0.0138,Low
5035673,135673,2024-01-04,Eldoret,Meru,25,Business Owner,69200,4,207000,Asset Finance,413200,60,7400,3500,0.158,1.996,7,0,0,91300,66300,38,0.777,0.98,9,0,0.84,Late,0,0.0306,Low
5042337,142337,2024-01-04,Thika,Nairobi,47,Farmer,39800,0,229400,Agriculture,155500,6,31500,5300,0.925,0.678,2,0,0,40800,35700,3,0.672,0.758,0,0,0.944,Current,0,0.0547,Low
5001096,101096,2024-01-04,Westlands,Mombasa,35,Salaried,29000,2,44700,Asset Finance,139100,48,3300,9100,0.428,3.112,4,1,1,30200,24000,20,0.963,0.852,8,0,1.014,Current,0,0.0497,Low
5000295,100295,2024-01-04,Nyeri,Nyeri,41,Salaried,66500,3,60100,Development,395500,24,18200,7500,0.386,6.581,7,0,0,58200,55100,26,0.924,0.522,1,0,0.879,Current,0,0.162,Moderate
5030769,130769,2024-01-04,Embu,Other,38,Salaried,117200,0,132800,Emergency,521900,6,92700,21100,0.971,3.93,0,0,0,116500,92700,3,0.85,0.549,15,0,0.938,Late,0,0.2858,High
5041883,141883,2024-01-04,Meru,Kakamega,47,Salaried,70900,4,190500,Development,360700,24,17200,20700,0.535,1.893,8,0,1,61300,42900,47,0.82,0.712,7,1,0.951,Current,0,0.0229,Low
5043360,143360,2024-01-04,Nakuru,Kiambu,37,Self-Employed,70500,4,221600,Development,409700,12,38900,19500,0.828,1.849,8,0,1,71900,49800,35,0.773,0.89,3,0,1.02,Late,0,0.0556,Low
5032914,132914,2024-01-04,Eldoret,Meru,29,Salaried,46700,3,136500,Agriculture,184900,6,34100,5000,0.837,1.355,3,0,1,42900,28500,35,0.615,0.541,5,0,0.925,Late,0,0.0395,Low
5045402,145402,2024-01-04,Kisumu,Nairobi,29,Business Owner,100500,1,140300,Agriculture,292500,6,51700,13600,0.65,2.085,2,0,0,132600,113500,10,0.592,0.662,4,1,0.878,Late,0,0.0687,Low
5016038,116038,2024-01-04,Eldoret,Nairobi,21,Casual,36000,10,135600,Development,262900,12,24900,2200,0.753,1.939,15,0,2,44200,33300,117,0.739,0.66,2,2,0.917,Late,0,0.0429,Low
5044556,144556,2024-01-04,Meru,Other,37,Business Owner,74800,3,86100,Development,295800,24,13900,10000,0.32,3.436,5,0,1,94300,71300,30,0.696,0.921,2,1,0.87,Late,0,0.0586,Low
5009922,109922,2024-01-04,Mombasa,Embu,34,Casual,29000,4,133300,Development,127400,36,3900,800,0.162,0.956,8,0,0,26300,23900,46,0.867,0.738,4,2,0.925,Late,0,0.0394,Low
5042137,142137,2024-01-04,Mombasa,Nyeri,39,Self-Employed,56100,6,44100,Agriculture,182400,12,18200,3200,0.381,4.136,9,0,2,64100,54600,51,0.663,0.727,1,0,0.971,Current,0,0.0626,Low
5005204,105204,2024-01-04,Eldoret,Nairobi,30,Business Owner,91000,1,81700,Emergency,202600,12,18300,30000,0.531,2.48,1,0,2,117300,99600,11,0.754,0.769,1,1,0.959,Current,0,0.0782,Low
5040525,140525,2024-01-04,Nakuru,Kisumu,38,Self-Employed,51200,2,124800,Emergency,91500,6,17300,11400,0.561,0.733,6,0,0,55800,47100,20,0.96,0.771,2,0,1.006,Late,0,0.0589,Low
5018317,118317,2024-01-04,Mombasa,Embu,50,Salaried,35300,3,51500,Business,56100,12,5200,3800,0.255,1.089,9,0,1,43600,34300,28,0.92,0.807,4,0,0.963,Late,0,0.0133,Low
5014484,114484,2024-01-04,Eldoret,Kiambu,41,Self-Employed,54800,6,230300,Agriculture,476900,6,96500,7600,1.9,2.071,11,1,1,58000,52400,70,1.0,0.575,1,0,0.9,Late,0,0.1488,Moderate
5003304,103304,2024-01-04,Nyeri,Machakos,35,Salaried,64900,8,78900,Business,440600,36,13300,11600,0.384,5.584,17,1,1,80300,54700,94,0.763,0.846,3,0,0.823,Current,0,0.1975,Moderate
5002364,102364,2024-01-05,Mombasa,Nyeri,39,Self-Employed,41600,8,137900,Asset Finance,301800,60,6000,10300,0.392,2.189,12,0,0,49900,41400,63,0.674,1.0,2,3,0.919,Current,0,0.0125,Low
5037720,137720,2024-01-05,Thika,Meru,21,Self-Employed,39500,8,206600,Agriculture,347900,18,22700,1900,0.623,1.684,11,0,0,37000,28300,84,0.592,0.825,22,0,0.992,Late,0,0.0332,Low
5016039,116039,2024-01-05,Kisumu,Nairobi,38,Self-Employed,64500,3,173600,Agriculture,380900,12,38400,12600,0.791,2.194,5,1,2,74700,53900,34,0.688,0.799,160,5,0.536,Restructured,1,0.1217,Moderate
5026376,126376,2024-01-05,Thika,Kiambu,33,Self-Employed,95600,7,218000,Development,464400,36,14300,29300,0.456,2.13,13,0,2,116900,94700,78,0.585,0.718,3,2,0.921,Late,0,0.0315,Low
5017349,117349,2024-01-05,Eldoret,Kiambu,29,Business Owner,27100,2,115800,Emergency,234100,6,46600,5500,1.923,2.022,2,0,0,29300,23000,21,0.879,0.698,3,0,0.882,Current,0,0.1936,Moderate
5018383,118383,2024-01-05,Eldoret,Kisumu,38,Farmer,65800,5,253900,Emergency,362900,6,69900,2700,1.103,1.429,10,0,0,72000,62600,40,0.538,0.643,0,1,0.879,Current,0,0.13,Moderate
5025287,125287,2024-01-05,Meru,Kiambu,30,Business Owner,52600,2,153000,Agriculture,353000,6,69300,18300,1.665,2.307,5,0,0,61800,46100,21,1.0,0.871,0,0,0.852,Current,0,0.1431,Moderate
5022718,122718,2024-01-05,Nakuru,Nairobi,31,Salaried,99700,7,71100,Agriculture,535300,12,51900,29600,0.817,7.529,3,0,1,121700,79100,73,0.674,0.53,78,2,0.416,Defaulted,1,0.235,Moderate
5009313,109313,2024-01-05,Meru,Machakos,32,Business Owner,26900,6,68500,School Fees,108000,3,43300,1800,1.677,1.577,10,0,2,32300,23700,56,0.679,0.597,17,0,0.88,Late,0,0.0318,Low
5005237,105237,2024-01-05,Mombasa,Mombasa,41,Business Owner,72900,9,57600,School Fees,165900,12,14800,20300,0.481,2.88,16,0,0,71800,67600,72,0.935,0.82,8,0,0.944,Late,0,0.0158,Low
5018270,118270,2024-01-05,Nyeri,Kiambu,47,Business Owner,165200,12,672700,School Fees,583500,12,52400,36200,0.536,0.867,17,0,3,210000,156800,131,0.793,0.698,7,0,0.847,Late,0,0.0047,Low
5024305,124305,2024-01-05,Nyeri,Nairobi,35,Self-Employed,54100,4,23000,Development,258700,12,23300,1600,0.46,11.248,4,0,0,46800,36200,46,0.669,0.984,63,5,0.396,Defaulted,1,0.4676,High
5025059,125059,2024-01-05,Nyeri,Machakos,40,Self-Employed,87300,6,83200,Asset Finance,562800,60,10400,5700,0.184,6.764,9,0,0,82600,67200,54,0.745,0.979,14,0,0.846,Late,0,0.1069,Moderate
5043123,143123,2024-01-05,Embu,Machakos,38,Self-Employed,46100,4,189700,Business,144500,12,14400,15200,0.642,0.762,5,0,1,46800,34100,39,0.591,0.814,1,0,0.957,Current,0,0.0316,Low
5022058,122058,2024-01-05,Embu,Nairobi,42,Farmer,34300,3,162400,Asset Finance,209700,24,9800,3700,0.394,1.291,9,0,1,43200,31500,29,0.868,0.919,5,2,0.836,Late,0,0.0395,Low
5011185,111185,2024-01-05,Nairobi CBD,Nairobi,44,Business Owner,44900,4,37000,Agriculture,93100,12,8900,15100,0.535,2.516,5,1,1,52800,47300,35,0.955,0.812,5,0,1.009,Late,0,0.0693,Low
5030559,130559,2024-01-05,Thika,Kiambu,51,Salaried,66700,5,260300,Development,528500,36,16500,19500,0.54,2.03,13,0,1,74000,66700,56,1.0,0.501,14,0,0.875,Late,0,0.0677,Low
5016054,116054,2024-01-05,Nakuru,Kisumu,62,Business Owner,61700,5,309600,Business,317900,36,10200,6100,0.264,1.027,8,3,2,73300,48200,53,0.896,0.814,48,1,0.639,Restructured,1,0.0946,Low
5013036,113036,2024-01-05,Nairobi CBD,Nairobi,45,Business Owner,86800,12,353000,Business,683200,6,138900,3500,1.641,1.935,21,0,1,88200,71900,138,0.745,0.632,2,1,0.854,Late,0,0.0294,Low
5009300,109300,2024-01-05,Kisumu,Nakuru,35,Salaried,71400,13,234100,Emergency,335100,12,29900,14900,0.627,1.431,25,0,1,92100,81100,140,0.792,0.773,12,0,0.955,Current,0,0.0083,Low
5024428,124428,2024-01-05,Mombasa,Other,32,Casual,30800,7,110600,Emergency,124000,12,12500,4800,0.562,1.121,5,0,1,31300,23600,63,1.0,0.476,2,1,0.902,Late,0,0.0413,Low
5039804,139804,2024-01-05,Nyeri,Kiambu,32,Salaried,81800,4,350300,Emergency,451500,3,177800,17400,2.386,1.289,0,0,0,90900,86500,47,1.0,0.793,73,8,0.625,Defaulted,1,0.093,Low
5022267,122267,2024-01-05,Thika,Nakuru,45,Business Owner,62200,5,96400,School Fees,213400,3,74200,20200,1.518,2.214,9,0,2,78900,65600,45,0.888,1.0,1,2,0.998,Current,0,0.071,Low
5008040,108040,2024-01-05,Westlands,Meru,25,Farmer,70500,5,382700,Agriculture,334800,18,20300,13500,0.479,0.875,6,0,0,70700,64700,41,1.0,1.0,2,0,0.977,Current,0,0.0198,Low
5003416,103416,2024-01-05,Nyeri,Other,51,Self-Employed,44300,3,129600,Development,215700,12,19700,10600,0.684,1.664,6,0,2,58400,48300,30,0.957,0.846,8,1,0.982,Current,0,0.0552,Low
5010952,110952,2024-01-05,Mombasa,Other,40,Business Owner,115200,9,386900,Development,496100,36,15600,3800,0.168,1.282,13,0,0,133000,91500,99,0.784,0.699,9,1,0.895,Late,0,0.0136,Low
5018323,118323,2024-01-05,Eldoret,Nairobi,44,Business Owner,87300,4,61400,School Fees,368000,12,33000,10100,0.494,5.993,10,3,2,85100,61800,33,0.676,0.806,11,0,0.926,Current,0,0.2867,High
5027025,127025,2024-01-05,Eldoret,Kisumu,52,Salaried,106600,10,125800,Business,692300,6,136300,15200,1.421,5.503,10,0,1,114800,83700,113,0.915,0.82,10,2,0.923,Current,0,0.2827,High
5031605,131605,2024-01-05,Mombasa,Kisumu,42,Casual,15000,3,60600,School Fees,99200,12,9200,3900,0.873,1.637,4,0,0,15200,13300,29,0.862,0.572,2,0,0.853,Current,0,0.066,Low
5022585,122585,2024-01-05,Westlands,Nakuru,28,Self-Employed,57700,6,3600,School Fees,147800,12,14500,11000,0.442,41.056,10,1,1,76800,63500,71,0.727,0.963,57,4,0.266,Severely Delinquent,1,0.9999,Very High
5020794,120794,2024-01-05,Westlands,Nakuru,38,Salaried,51800,14,197900,Agriculture,303100,18,19300,17200,0.705,1.532,22,0,2,63400,52400,149,0.86,0.695,12,1,0.839,Current,0,0.0075,Low
5042429,142429,2024-01-05,Nakuru,Mombasa,40,Self-Employed,64200,3,329800,Business,263200,6,46200,17400,0.991,0.798,9,0,0,66500,44800,27,0.567,0.809,4,0,0.899,Late,0,0.0183,Low
5042139,142139,2024-01-05,Kisumu,Nairobi,41,Farmer,38100,15,120800,Emergency,242800,6,49000,5700,1.436,2.01,16,0,1,39600,35700,140,0.96,0.797,4,1,0.924,Current,0,0.0326,Low
5007515,107515,2024-01-05,Eldoret,Kakamega,44,Self-Employed,53200,6,154000,School Fees,252900,3,100000,14800,2.158,1.642,7,0,3,65100,58100,56,0.752,0.696,4,0,0.843,Late,0,0.1317,Moderate
5009460,109460,2024-01-05,Embu,Kakamega,26,Self-Employed,73500,5,147600,Development,235000,24,10500,18000,0.388,1.592,4,0,0,71300,48900,43,0.986,0.451,1,0,0.888,Current,0,0.0227,Low
5001861,101861,2024-01-05,Thika,Nairobi,42,Business Owner,47800,5,105100,School Fees,92500,12,8900,6700,0.326,0.88,6,0,1,59400,40000,42,0.907,1.0,3,0,0.931,Current,0,0.0192,Low
5033797,133797,2024-01-05,Westlands,Other,38,Self-Employed,48300,12,234600,School Fees,133300,6,25900,2800,0.594,0.568,10,0,1,57400,53400,110,0.724,0.773,3,0,0.868,Late,0,0.0139,Low
5029624,129624,2024-01-05,Eldoret,Machakos,35,Self-Employed,59100,2,293300,Development,273700,24,13300,6500,0.335,0.933,6,0,0,72800,66500,23,0.886,0.798,0,1,0.927,Current,0,0.027,Low
5037991,137991,2024-01-05,Nyeri,Kiambu,41,Self-Employed,53700,4,26100,School Fees,92200,12,8100,12300,0.38,3.533,10,1,3,58400,47700,45,0.943,0.933,8,1,0.912,Current,0,0.1003,Moderate
5032912,132912,2024-01-05,Nakuru,Nairobi,60,Business Owner,69800,6,121100,Agriculture,393100,18,24500,2900,0.393,3.246,7,0,1,86600,57400,49,0.358,0.773,1,0,0.897,Late,0,0.0438,Low
5012868,112868,2024-01-05,Thika,Nyeri,35,Salaried,84500,11,182400,Emergency,453700,6,79700,29200,1.289,2.487,9,0,1,91700,60200,98,0.784,0.707,19,0,0.927,Current,0,0.0253,Low
5012897,112897,2024-01-05,Eldoret,Kiambu,46,Self-Employed,79300,3,355100,Business,330400,12,29000,12200,0.52,0.93,5,0,1,98600,82700,31,0.659,0.84,4,0,1.016,Late,0,0.0156,Low
5009908,109908,2024-01-05,Kisumu,Nairobi,46,Salaried,64700,2,135300,Development,260700,12,24700,17300,0.649,1.927,6,0,0,68700,44900,23,0.842,0.848,3,0,0.919,Late,0,0.0481,Low
5009400,109400,2024-01-05,Kisumu,Mombasa,25,Salaried,76700,4,349700,Development,381200,36,11300,5300,0.216,1.09,8,0,0,100300,83200,35,1.0,0.901,0,0,0.97,Current,0,0.0107,Low
5014934,114934,2024-01-06,Eldoret,Other,29,Salaried,82600,3,218300,Agriculture,438900,12,41700,4800,0.563,2.011,4,0,2,73400,69100,33,1.0,0.663,0,1,1.008,Current,0,0.075,Low
5034720,134720,2024-01-06,Nakuru,Meru,43,Self-Employed,50700,2,16500,Development,95000,12,8700,12300,0.414,5.758,7,0,1,59300,48900,22,1.0,1.0,14,1,0.942,Current,0,0.1493,Moderate
5029499,129499,2024-01-06,Nyeri,Nakuru,36,Self-Employed,42000,8,161800,Business,392000,24,19300,10700,0.714,2.423,11,0,1,55900,45700,88,1.0,0.537,1,2,0.928,Late,0,0.0275,Low
