loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category,loan_to_income_ratio,total_debt_service_ratio,monthly_cash_flow,cash_flow_to_income_ratio,repayment_to_income_ratio,savings_to_income_ratio,repayment_ratio_group,debt_service_group,savings_ratio_group,default_probability,risk_score,risk_band
5017699,117699,2024-01-02,Nairobi CBD,Nairobi,36,Business Owner,71700,2,126900,Asset Finance,188000,48,4400,14900,0.20781032078103207,1.481,2,0,0,75400,58400,22,0.893,0.865,11,1,0.838,Late,0,0.0316,Low,2.6220362622036264,0.2691771269177127,17000,0.23709902370990238,0.061366806136680614,1.7698744769874477,0-30%,0-30%,100-200%,0.031857970690000646,3.1857970690000648,Low Risk
5018891,118891,2024-01-02,Meru,Kisumu,52,Salaried,72100,7,98900,Agriculture,415200,12,39900,8700,0.12066574202496533,4.198,13,1,2,95000,89700,77,0.903,0.682,3,0,0.913,Late,0,0.2033,Moderate,5.7586685159500695,0.6740638002773925,5300,0.07350901525658807,0.5533980582524272,1.3717059639389737,50-70%,50-70%,100-200%,0.11345683924849365,11.345683924849364,Moderate Risk
5046056,146056,2024-01-02,Nakuru,Kiambu,58,Business Owner,71600,9,108200,Agriculture,252700,18,15100,16100,0.22486033519553073,2.335,15,0,2,83600,67200,85,0.764,0.708,1,0,0.936,Late,0,0.0137,Low,3.5293296089385473,0.43575418994413406,16400,0.22905027932960895,0.21089385474860337,1.511173184357542,0-30%,30-50%,100-200%,0.02060089087245755,2.060089087245755,Low Risk
5025290,125290,2024-01-02,Mombasa,Kiambu,44,Self-Employed,53200,4,83600,Agriculture,367800,6,66500,6000,0.11278195488721804,4.4,4,0,0,71300,51100,36,0.761,0.867,81,0,0.429,Restructured,1,0.2912,High,6.913533834586466,1.362781954887218,20200,0.37969924812030076,1.25,1.5714285714285714,100%+,100%+,100-200%,0.25991547108946306,25.991547108946307,Higher Risk
5025991,125991,2024-01-02,Kisumu,Other,38,Casual,23000,5,89700,Business,113500,6,21300,7800,0.3391304347826087,1.265,9,0,0,28200,20500,41,0.651,0.64,12,0,0.893,Late,0,0.052,Low,4.934782608695652,1.2652173913043478,7700,0.3347826086956522,0.9260869565217391,3.9,70-100%,100%+,300%+,0.05428463367307675,5.428463367307676,Low Risk
5041257,141257,2024-01-02,Westlands,Kisumu,36,Casual,25700,6,108000,Development,179400,36,5700,1300,0.05058365758754864,1.661,10,0,1,25600,19500,65,0.738,0.689,7,2,0.844,Current,0,0.0341,Low,6.980544747081712,0.2723735408560311,6100,0.23735408560311283,0.22178988326848248,4.202334630350195,0-30%,0-30%,300%+,0.03341817860253933,3.3418178602539332,Low Risk
5026727,126727,2024-01-02,Westlands,Nairobi,40,Self-Employed,29000,12,112600,Development,156600,36,4800,7900,0.27241379310344827,1.391,17,0,3,26700,21200,94,0.779,1.0,2,0,0.836,Late,0,0.0046,Low,5.4,0.4379310344827586,5500,0.1896551724137931,0.16551724137931034,3.882758620689655,0-30%,30-50%,300%+,0.011623284015286256,1.1623284015286255,Low Risk
5001157,101157,2024-01-02,Nyeri,Kisumu,44,Salaried,53400,2,15700,School Fees,299300,6,60800,5000,0.09363295880149813,19.064,1,0,1,58400,39200,19,0.606,0.896,68,6,0.537,Severely Delinquent,1,0.9874,Very High,5.604868913857678,1.2322097378277153,19200,0.3595505617977528,1.1385767790262171,0.2940074906367041,100%+,100%+,0-100%,0.9506387103446048,95.06387103446048,Higher Risk
5041130,141130,2024-01-02,Nyeri,Other,45,Casual,14200,1,57300,School Fees,65400,3,25800,4200,0.29577464788732394,1.141,3,0,0,18400,13600,8,0.746,0.823,5,0,0.846,Late,0,0.3111,High,4.605633802816901,2.112676056338028,4800,0.3380281690140845,1.8169014084507042,4.035211267605634,100%+,100%+,300%+,0.1677197530540162,16.77197530540162,Moderate Risk
5021610,121610,2024-01-02,Nyeri,Meru,26,Self-Employed,60500,7,30200,Emergency,105500,6,21300,9200,0.15206611570247933,3.493,8,1,0,81200,60800,74,0.771,0.741,13,1,0.953,Current,0,0.0327,Low,1.743801652892562,0.5041322314049587,20400,0.3371900826446281,0.35206611570247937,0.4991735537190083,30-50%,50-70%,0-100%,0.08641927645129047,8.641927645129046,Low Risk
5030921,130921,2024-01-02,Nairobi CBD,Uasin Gishu,35,Self-Employed,108800,5,161400,Business,332300,6,62900,14600,0.13419117647058823,2.059,9,0,1,98800,67100,41,1.0,0.724,10,0,0.845,Late,0,0.0381,Low,3.0542279411764706,0.7123161764705882,31700,0.2913602941176471,0.578125,1.4834558823529411,50-70%,70-100%,100-200%,0.04920769409160487,4.920769409160488,Low Risk
5006100,106100,2024-01-02,Eldoret,Other,39,Casual,32500,1,11900,Development,141700,24,7100,5800,0.17846153846153845,11.908,0,0,0,39300,31500,11,0.671,0.427,146,4,0.623,Restructured,1,0.7733,Very High,4.36,0.39692307692307693,7800,0.24,0.21846153846153846,0.36615384615384616,0-30%,30-50%,0-100%,0.6163328395746165,61.63328395746165,Higher Risk
5014703,114703,2024-01-02,Embu,Embu,35,Self-Employed,92000,3,238100,Emergency,494300,6,87600,4800,0.05217391304347826,2.076,2,0,1,81700,60200,33,0.793,0.569,59,1,0.41,Restructured,1,0.0831,Low,5.372826086956522,1.0043478260869565,21500,0.23369565217391305,0.9521739130434783,2.5880434782608694,70-100%,100%+,200-300%,0.1095022284061128,10.95022284061128,Moderate Risk
5015639,115639,2024-01-02,Nyeri,Nairobi,34,Casual,24400,11,91100,Agriculture,148100,18,8700,3600,0.14754098360655737,1.626,14,0,1,24700,20300,124,0.472,0.828,8,1,0.962,Late,0,0.0264,Low,6.069672131147541,0.5040983606557377,4400,0.18032786885245902,0.35655737704918034,3.7336065573770494,30-50%,50-70%,300%+,0.016147594369786075,1.6147594369786074,Low Risk
5008366,108366,2024-01-02,Embu,Kisumu,30,Business Owner,130000,2,489900,Business,608400,24,28200,39900,0.3069230769230769,1.242,4,0,1,148600,108100,20,0.756,0.708,19,0,0.827,Late,0,0.0332,Low,4.68,0.5238461538461539,40500,0.31153846153846154,0.2169230769230769,3.7684615384615383,0-30%,50-70%,300%+,0.047347690382871364,4.734769038287136,Low Risk
5036157,136157,2024-01-02,Nakuru,Nairobi,44,Salaried,61900,4,269300,Agriculture,376800,6,71000,21400,0.345718901453958,1.399,6,0,0,58600,48600,34,0.722,0.826,4,0,1.013,Late,0,0.083,Low,6.087237479806139,1.492730210016155,10000,0.16155088852988692,1.1470113085621971,4.350565428109855,100%+,100%+,300%+,0.08705154041260177,8.705154041260176,Low Risk
5008760,108760,2024-01-02,Nyeri,Meru,34,Self-Employed,115500,5,610400,Business,1000000,6,195300,28600,0.24761904761904763,1.638,4,0,1,116300,103700,53,0.997,0.737,7,0,0.95,Late,0,0.088,Low,8.658008658008658,1.9385281385281385,12600,0.10909090909090909,1.690909090909091,5.284848484848485,100%+,100%+,300%+,0.15925722117532767,15.925722117532768,Moderate Risk
5018134,118134,2024-01-02,Westlands,Other,46,Self-Employed,23300,17,110000,Emergency,138100,12,13200,6500,0.27896995708154504,1.255,25,0,1,24800,16500,180,0.568,0.402,1,0,0.867,Current,0,0.0096,Low,5.927038626609442,0.8454935622317596,8300,0.3562231759656652,0.5665236051502146,4.721030042918455,50-70%,70-100%,300%+,0.013522205105514471,1.352220510551447,Low Risk
5032411,132411,2024-01-02,Embu,Nairobi,35,Farmer,57800,4,261600,Agriculture,538200,12,49300,6100,0.10553633217993079,2.057,7,0,1,58000,53300,34,0.909,0.897,0,0,0.86,Current,0,0.1154,Moderate,9.311418685121108,0.9584775086505191,4700,0.08131487889273356,0.8529411764705882,4.525951557093426,70-100%,70-100%,300%+,0.0686581817002663,6.86581817002663,Low Risk
5001372,101372,2024-01-02,Meru,Kiambu,34,Salaried,74100,4,330500,Emergency,472900,12,45000,6300,0.08502024291497975,1.431,7,0,0,96700,94100,40,0.605,0.941,2,0,0.969,Late,0,0.0219,Low,6.38191632928475,0.6923076923076923,2600,0.03508771929824561,0.6072874493927125,4.460188933873145,50-70%,50-70%,300%+,0.058922812594385705,5.892281259438571,Low Risk
5039357,139357,2024-01-02,Kisumu,Machakos,50,Self-Employed,35700,6,67800,Business,85800,6,17000,1400,0.0392156862745098,1.265,7,1,1,32600,25900,57,0.926,0.904,9,0,0.886,Late,0,0.0525,Low,2.403361344537815,0.5154061624649859,6700,0.1876750700280112,0.47619047619047616,1.8991596638655461,30-50%,50-70%,100-200%,0.02865442292794518,2.8654422927945182,Low Risk
5027512,127512,2024-01-02,Thika,Uasin Gishu,21,Self-Employed,66700,8,314900,Business,237900,12,23800,19600,0.2938530734632684,0.755,4,0,2,82900,67200,75,0.754,0.675,4,0,0.904,Current,0,0.0338,Low,3.5667166416791605,0.6506746626686657,15700,0.2353823088455772,0.3568215892053973,4.7211394302848575,30-50%,50-70%,300%+,0.01490651838124775,1.4906518381247749,Low Risk
5011486,111486,2024-01-02,Eldoret,Machakos,36,Self-Employed,56100,1,34600,Emergency,282600,3,103100,8100,0.1443850267379679,8.168,1,0,0,63900,43900,12,0.9,0.657,51,1,0.613,Defaulted,1,0.684,Very High,5.037433155080214,1.982174688057041,20000,0.35650623885918004,1.8377896613190732,0.6167557932263814,100%+,100%+,0-100%,0.7916273517148783,79.16273517148782,Higher Risk
5003780,103780,2024-01-02,Meru,Kiambu,29,Farmer,26300,3,91500,School Fees,120700,6,21900,8000,0.3041825095057034,1.319,5,0,0,31300,30100,30,0.736,0.781,10,0,1.002,Late,0,0.0573,Low,4.5893536121673,1.1368821292775666,1200,0.045627376425855515,0.8326996197718631,3.4790874524714828,70-100%,100%+,300%+,0.06077950141102869,6.077950141102869,Low Risk
5010539,110539,2024-01-02,Nakuru,Meru,32,Self-Employed,33400,6,112400,Asset Finance,247300,24,11500,6800,0.20359281437125748,2.2,7,0,1,39900,37600,62,0.829,0.644,9,0,0.998,Late,0,0.0275,Low,7.404191616766467,0.5479041916167665,2300,0.0688622754491018,0.344311377245509,3.3652694610778444,30-50%,50-70%,300%+,0.044502759434100266,4.450275943410027,Low Risk
5039233,139233,2024-01-02,Nairobi CBD,Kiambu,49,Business Owner,74100,2,299800,Development,627700,24,28900,22800,0.3076923076923077,2.094,2,1,1,81500,66400,23,0.967,0.859,2,1,0.932,Current,0,0.1093,Moderate,8.470985155195681,0.6977058029689609,15100,0.203778677462888,0.3900134952766532,4.045883940620783,30-50%,50-70%,300%+,0.09646029135430205,9.646029135430204,Low Risk
5004262,104262,2024-01-02,Nakuru,Uasin Gishu,43,Farmer,65100,17,154600,Agriculture,160100,18,10700,3800,0.05837173579109063,1.036,21,2,1,76100,71700,175,0.929,0.734,1,0,0.842,Late,0,0.0035,Low,2.4592933947772657,0.2227342549923195,4400,0.06758832565284179,0.16436251920122888,2.3748079877112134,0-30%,0-30%,200-300%,0.012491291005507592,1.2491291005507592,Low Risk
5016176,116176,2024-01-02,Kisumu,Nyeri,37,Salaried,55000,3,200000,Emergency,205200,6,39100,17300,0.3145454545454546,1.026,2,0,0,61300,42700,28,0.762,0.989,5,0,0.855,Late,0,0.042,Low,3.730909090909091,1.0254545454545454,18600,0.3381818181818182,0.7109090909090909,3.6363636363636362,70-100%,100%+,300%+,0.04468874201658582,4.468874201658582,Low Risk
5026488,126488,2024-01-02,Kisumu,Nakuru,25,Self-Employed,36300,7,34200,Emergency,255400,3,103700,6500,0.1790633608815427,7.468,7,0,0,44500,39300,83,0.814,0.751,83,2,0.736,Defaulted,1,0.3089,High,7.035812672176308,3.0358126721763083,5200,0.14325068870523416,2.8567493112947657,0.9421487603305785,100%+,100%+,0-100%,0.4416271302300082,44.16271302300082,Higher Risk
5001668,101668,2024-01-02,Mombasa,Embu,48,Farmer,36700,3,65100,Development,234700,12,22900,7100,0.19346049046321526,3.605,6,0,0,36300,32300,33,0.852,1.0,3,0,0.901,Late,0,0.057,Low,6.395095367847412,0.8174386920980926,4000,0.10899182561307902,0.6239782016348774,1.7738419618528611,50-70%,70-100%,100-200%,0.1365807447087074,13.65807447087074,Moderate Risk
5019598,119598,2024-01-02,Nairobi CBD,Kisumu,38,Self-Employed,45700,5,209000,School Fees,376400,3,148200,7400,0.16192560175054704,1.801,9,0,0,50900,48800,44,0.579,0.786,11,0,0.891,Late,0,0.1957,Moderate,8.236323851203501,3.4048140043763677,2100,0.045951859956236324,3.2428884026258205,4.573304157549234,100%+,100%+,300%+,0.2476989760840668,24.76989760840668,Higher Risk
5034058,134058,2024-01-02,Eldoret,Kiambu,26,Salaried,67500,12,256700,School Fees,628800,6,120000,6600,0.09777777777777778,2.45,10,0,0,58300,56500,138,0.883,0.873,4,1,1.019,Late,0,0.046,Low,9.315555555555555,1.8755555555555556,1800,0.02666666666666667,1.7777777777777777,3.802962962962963,100%+,100%+,300%+,0.08094540332078026,8.094540332078026,Low Risk
5001688,101688,2024-01-02,Nyeri,Other,34,Self-Employed,43000,2,208600,Asset Finance,332000,36,9700,2400,0.05581395348837209,1.592,4,0,3,37000,28100,18,1.0,0.629,1,2,0.871,Late,0,0.055,Low,7.72093023255814,0.2813953488372093,8900,0.2069767441860465,0.2255813953488372,4.851162790697674,0-30%,0-30%,300%+,0.04761732874859353,4.761732874859352,Low Risk
5042401,142401,2024-01-02,Nyeri,Kakamega,27,Business Owner,142200,6,113900,Business,589200,36,19000,35400,0.2489451476793249,5.173,8,1,1,189300,166800,67,0.878,0.665,4,1,0.975,Late,0,0.1206,Moderate,4.143459915611814,0.38255977496483823,22500,0.15822784810126583,0.13361462728551335,0.80098452883263,0-30%,30-50%,0-100%,0.12464340056501073,12.464340056501074,Moderate Risk
5006813,106813,2024-01-02,Mombasa,Other,34,Salaried,100900,9,148700,Business,481300,24,22800,26200,0.25966303270564917,3.237,7,0,2,130600,87800,101,0.935,0.815,4,2,0.89,Late,0,0.0386,Low,4.770069375619425,0.48562933597621405,42800,0.4241823587710605,0.2259663032705649,1.4737363726461843,0-30%,30-50%,100-200%,0.04486588305438233,4.486588305438232,Low Risk
5011454,111454,2024-01-03,Eldoret,Mombasa,35,Self-Employed,48200,8,260200,Agriculture,335000,12,32300,3200,0.06639004149377593,1.287,10,0,2,41800,31900,81,1.0,0.883,20,1,0.842,Current,0,0.0173,Low,6.950207468879668,0.7365145228215768,9900,0.2053941908713693,0.6701244813278008,5.398340248962656,50-70%,70-100%,300%+,0.025891995168309617,2.589199516830962,Low Risk
5042332,142332,2024-01-03,Thika,Nakuru,27,Business Owner,85500,4,457900,School Fees,515700,6,97800,24000,0.2807017543859649,1.126,6,0,1,81300,79500,33,0.77,0.79,3,0,0.871,Current,0,0.1092,Moderate,6.031578947368421,1.424561403508772,1800,0.021052631578947368,1.143859649122807,5.355555555555555,100%+,100%+,300%+,0.08624359836268503,8.624359836268503,Low Risk
5020554,120554,2024-01-03,Mombasa,Nairobi,21,Self-Employed,51700,2,128600,School Fees,286200,6,57600,8800,0.1702127659574468,2.226,6,0,0,54600,51100,21,0.885,0.847,3,0,0.83,Current,0,0.0418,Low,5.5357833655706,1.2843326885880078,3500,0.06769825918762089,1.114119922630561,2.4874274661508706,100%+,100%+,200-300%,0.09404236558840887,9.404236558840887,Low Risk
5022671,122671,2024-01-03,Eldoret,Embu,32,Farmer,45600,5,50000,Development,279700,12,26300,6800,0.14912280701754385,5.594,5,0,1,51200,36900,51,0.869,0.686,24,0,0.885,Late,0,0.1514,Moderate,6.133771929824562,0.7258771929824561,14300,0.31359649122807015,0.5767543859649122,1.0964912280701755,50-70%,70-100%,100-200%,0.2066244707437329,20.66244707437329,Higher Risk
5008387,108387,2024-01-03,Westlands,Embu,35,Farmer,47600,14,168600,Development,116400,36,3600,6000,0.12605042016806722,0.69,13,1,3,42400,34000,121,1.0,0.781,7,1,0.844,Current,0,0.0085,Low,2.4453781512605044,0.20168067226890757,8400,0.17647058823529413,0.07563025210084033,3.542016806722689,0-30%,0-30%,300%+,0.01181288877819459,1.181288877819459,Low Risk
5022130,122130,2024-01-03,Thika,Kiambu,22,Self-Employed,36000,2,140200,School Fees,227200,12,22700,7400,0.20555555555555555,1.621,8,0,0,44700,35000,17,1.0,0.355,9,0,0.957,Late,0,0.0676,Low,6.311111111111111,0.8361111111111111,9700,0.26944444444444443,0.6305555555555555,3.8944444444444444,50-70%,70-100%,300%+,0.07465295753555466,7.465295753555466,Low Risk
5033707,133707,2024-01-03,Nyeri,Kiambu,33,Salaried,64500,8,278600,Asset Finance,278600,24,13200,13800,0.21395348837209302,1.0,13,1,0,77300,54100,91,0.89,0.782,10,0,0.916,Late,0,0.0133,Low,4.31937984496124,0.4186046511627907,23200,0.35968992248062015,0.20465116279069767,4.31937984496124,0-30%,30-50%,300%+,0.016117384506210593,1.6117384506210592,Low Risk
5045119,145119,2024-01-03,Nakuru,Machakos,42,Casual,24100,10,75400,School Fees,73000,3,27300,5500,0.22821576763485477,0.968,14,0,0,23400,19700,114,0.846,0.441,0,0,0.867,Current,0,0.027,Low,3.029045643153527,1.3609958506224067,3700,0.15352697095435686,1.1327800829875518,3.128630705394191,100%+,100%+,300%+,0.026914470543193805,2.6914470543193807,Low Risk
5002129,102129,2024-01-03,Nyeri,Nairobi,40,Farmer,40600,9,170400,Business,194500,36,6400,8000,0.19704433497536947,1.141,11,0,1,34600,32800,70,0.831,0.762,6,0,0.9,Late,0,0.0143,Low,4.79064039408867,0.35467980295566504,1800,0.04433497536945813,0.15763546798029557,4.197044334975369,0-30%,30-50%,300%+,0.014209055327383386,1.4209055327383386,Low Risk
5031719,131719,2024-01-03,Embu,Machakos,30,Salaried,61900,12,268300,Business,132300,6,25700,18700,0.30210016155088854,0.493,8,0,2,59800,48900,137,0.774,0.947,3,0,0.966,Current,0,0.0021,Low,2.137318255250404,0.7172859450726979,10900,0.17609046849757673,0.41518578352180935,4.334410339256866,30-50%,70-100%,300%+,0.008893874635233692,0.8893874635233692,Low Risk
5012030,112030,2024-01-03,Nairobi CBD,Kakamega,51,Salaried,57100,3,96000,School Fees,172400,12,17100,14500,0.2539404553415061,1.796,3,0,0,54800,49700,28,0.514,0.861,3,1,0.975,Late,0,0.0355,Low,3.0192644483362523,0.553415061295972,5100,0.0893169877408056,0.29947460595446584,1.681260945709282,0-30%,50-70%,100-200%,0.045848867979450814,4.584886797945082,Low Risk
5005231,105231,2024-01-03,Thika,Nairobi,42,Business Owner,81900,5,410400,School Fees,468200,12,46400,11100,0.13553113553113552,1.141,9,0,0,84700,81200,51,0.647,0.54,4,1,0.857,Late,0,0.0139,Low,5.716727716727717,0.702075702075702,3500,0.042735042735042736,0.5665445665445665,5.010989010989011,50-70%,70-100%,300%+,0.036455152369351616,3.6455152369351618,Low Risk
5006452,106452,2024-01-03,Mombasa,Machakos,38,Farmer,39300,4,116300,Emergency,236000,3,83500,11000,0.27989821882951654,2.029,8,1,2,38200,30300,34,0.924,0.577,5,0,1.005,Late,0,0.3129,High,6.005089058524173,2.404580152671756,7900,0.2010178117048346,2.1246819338422394,2.959287531806616,100%+,100%+,200-300%,0.25818795584435705,25.818795584435705,Higher Risk
5001820,101820,2024-01-03,Nairobi CBD,Machakos,36,Self-Employed,82600,1,394200,Agriculture,275300,12,26100,15800,0.19128329297820823,0.698,0,0,0,92700,67800,10,0.978,0.915,3,0,0.83,Late,0,0.0263,Low,3.3329297820823243,0.5072639225181598,24900,0.30145278450363194,0.3159806295399516,4.772397094430993,30-50%,50-70%,300%+,0.027557388284508582,2.755738828450858,Low Risk
5026049,126049,2024-01-03,Eldoret,Kiambu,32,Salaried,115800,2,151300,Emergency,222000,6,42100,20000,0.17271157167530224,1.467,5,0,1,114800,96900,20,0.853,0.99,87,2,0.321,Defaulted,1,0.0376,Low,1.9170984455958548,0.5362694300518135,17900,0.15457685664939552,0.3635578583765112,1.3065630397236614,30-50%,50-70%,100-200%,0.05915470295892346,5.915470295892346,Low Risk
5030012,130012,2024-01-03,Westlands,Nyeri,44,Farmer,39100,11,75200,Asset Finance,144900,60,2700,11800,0.30179028132992325,1.927,13,0,0,37900,33300,119,0.884,0.668,3,0,1.017,Late,0,0.0078,Low,3.7058823529411766,0.37084398976982097,4600,0.11764705882352941,0.06905370843989769,1.9232736572890026,0-30%,30-50%,100-200%,0.01297257607868772,1.297257607868772,Low Risk
5035212,135212,2024-01-03,Mombasa,Nairobi,48,Casual,42600,2,35700,Agriculture,182800,6,33900,3900,0.09154929577464789,5.12,6,0,0,42200,32100,18,0.791,0.962,7,4,0.833,Late,0,0.3173,High,4.291079812206573,0.8873239436619719,10100,0.23708920187793428,0.795774647887324,0.8380281690140845,70-100%,70-100%,0-100%,0.19588032199188998,19.588032199188998,Moderate Risk
5018524,118524,2024-01-03,Eldoret,Meru,34,Farmer,20800,10,27300,Development,134500,12,12400,700,0.03365384615384615,4.927,11,0,0,21700,18800,84,0.824,0.615,8,1,0.864,Late,0,0.0579,Low,6.466346153846154,0.6298076923076923,2900,0.13942307692307693,0.5961538461538461,1.3125,50-70%,50-70%,100-200%,0.07758658311726906,7.758658311726905,Low Risk
5011611,111611,2024-01-03,Eldoret,Other,44,Farmer,44500,3,228900,Asset Finance,306100,48,7700,11400,0.25617977528089886,1.337,4,0,0,40200,33700,31,0.925,0.76,6,0,0.939,Late,0,0.0134,Low,6.878651685393258,0.42921348314606744,6500,0.14606741573033707,0.17303370786516853,5.143820224719101,0-30%,30-50%,300%+,0.03721471324119204,3.721471324119204,Low Risk
5040860,140860,2024-01-03,Nakuru,Nairobi,45,Business Owner,52100,7,158300,Emergency,314700,3,110700,7200,0.1381957773512476,1.988,14,1,0,69800,59400,67,0.774,0.889,2,0,0.932,Late,0,0.1729,Moderate,6.040307101727447,2.2629558541266794,10400,0.19961612284069097,2.124760076775432,3.0383877159309023,100%+,100%+,300%+,0.13504309699040334,13.504309699040334,Moderate Risk
5021444,121444,2024-01-03,Westlands,Kisumu,25,Self-Employed,76500,2,177700,Agriculture,442400,6,77900,23900,0.31241830065359477,2.49,1,0,2,97000,94700,22,0.781,0.731,70,3,0.507,Defaulted,1,0.2033,Moderate,5.783006535947712,1.330718954248366,2300,0.030065359477124184,1.0183006535947712,2.3228758169934642,100%+,100%+,200-300%,0.11816158327632556,11.816158327632555,Moderate Risk
5015840,115840,2024-01-03,Nakuru,Machakos,36,Farmer,28200,6,48500,Development,71100,24,3400,8600,0.3049645390070922,1.466,13,0,0,25500,20500,51,1.0,0.905,5,1,0.842,Late,0,0.0161,Low,2.521276595744681,0.425531914893617,5000,0.1773049645390071,0.12056737588652482,1.7198581560283688,0-30%,30-50%,100-200%,0.02027143583191156,2.027143583191156,Low Risk
